------R-pQ------Bp-P--p-k----P--q--b-rp--P----N-p-P-K-P-------BR 6R1/pQ6/Bp1P2p1/k4P2/q2b1rp1/1P4N1/p1P1K1P1/6BR 0.000138 21
--K---Q-----P--p--Pp-R----Pb----B---k-PnB---p---Nbp---qN--r----- 2K3Q1/4P2p/2Pp1R2/2Pb4/B3k1Pn/B3p3/Nbp3qN/2r5 0.000136 21
--K-----rPR-Bp-Q--n-k-----ppp--------bbp-pp---q--P----P----B---- 2K5/rPR1Bp1Q/2n1k3/2ppp3/5bbp/1pp3q1/1P4P1/3B4 0.000224 21
----K----prP--b-P-----k-Pb--n------P--NpNp---Bp--n----R-B--Q---- 4K3/1prP2b1/P5k1/Pb2n3/3P2Np/Np3Bp1/1n4R1/B2Q4 0.000164 21
-------qpPBNP----rPPKb-----r----p----pB---k---Pp--P----p---n---- 7q/pPBNP3/1rPPKb2/3r4/p4pB1/2k3Pp/2P4p/3n4 0.000250 21
--n------p--b-B-bP---p-p-----P--B--Q-Prq--p-pKnPP--------k------ 2n5/1p2b1B1/bP3p1p/5P2/B2Q1Prq/2p1pKnP/P7/1k6 0.000219 21
----N----r--PRrp------Q-Pb---p--R--B-P-NP--kPB-p-n-------K------ 4N3/1r2PRrp/6Q1/Pb3p2/R2B1P1N/P2kPB1p/1n6/1K6 0.000106 21
-------q-------r-pp--pkPQ-B-P---B-----p-------RpP-n-K-n---rN---R 7q/7r/1pp2pkP/Q1B1P3/B5p1/6Rp/P1n1K1n1/2rN3R 0.000172 21
----K-b-PB---RPPPp-p--k----r-N-----P-np-----bp--Q------q------B- 4K1b1/PB3RPP/Pp1p2k1/3r1N2/3P1np1/4bp2/Q6q/6B1 0.000135 21
---B-----rPqn--P--pp-r--k-P-----p--K-Pn---P-R-bP------R----B---- 3B4/1rPqn2P/2pp1r2/k1P5/p2K1Pn1/2P1R1bP/6R1/3B4 0.000122 21
----K---N--p---pBPbQ-Pr---b-nR--P------NpP------R-----r--k--q--- 4K3/N2p3p/BPbQ1Pr1/2b1nR2/P6N/pP6/R5r1/1k2q3 0.000318 21
-------NpRp--NP-R-r----bBP---P----------q-p--PQ--n-PB----k---K-- 7N/pRp2NP1/R1r4b/BP3P2/8/q1p2PQ1/1n1PB3/1k3K2 0.000134 21
----k--rbPB--------Q-q-p----PR-------rpNpBP----P-P--K-----N----n 4k2r/bPB5/3Q1q1p/4PR2/5rpN/pBP4P/1P2K3/2N4n 0.000216 21
---q-R-BKp----r--p-p-b-P-----B-----k--P-P---rbp--P----p----N--R- 3q1R1B/Kp4r1/1p1p1b1P/5B2/3k2P1/P3rbp1/1P4p1/3N2R1 0.000315 21
---N----b-pBP------B---pRp--N------p--nP--p-rnP----------kqR-K-- 3N4/b1pBP3/3B3p/Rp2N3/3p2nP/2p1rnP1/8/1kqR1K2 0.000137 21
--B----r--P-P--N-B-b--KR--NP----p----P-q----p-Pn-PR----r-----k-- 2B4r/2P1P2N/1B1b2KR/2NP4/p4P1q/4p1Pn/1PR4r/5k2 0.000138 21
---N-----P-N-bP--p-----P--ppp-------k-nqP---p---RB--K-Pp---r---- 3N4/1P1N1bP1/1p5P/2ppp3/4k1nq/P3p3/RB2K1Pp/3r4 0.000150 21
----KQ---n----p-kp---r-pp-PP-R--P-----bBP---bP--B-----NN-------- 4KQ2/1n4p1/kp3r1p/p1PP1R2/P5bB/P3bP2/B5NN/8 0.000164 21
---B-N----N---r-RPnq-b-Q--Pb-k--R---------p----r-pP-K-np-------- 3B1N2/2N3r1/RPnq1b1Q/2Pb1k2/R7/2p4r/1pP1K1np/8 0.000238 21
---RR---BNppPP----n---K---p-bp--b--k------p-r---Np----Q----r---- 3RR3/BNppPP2/2n3K1/2p1bp2/b2k4/2p1r3/Np4Q1/3r4 0.000148 21
----r---n-----q-pP-r--k-B-PB-R-------p-pRnP--Kp-p------------N-Q 4r3/n5q1/pP1r2k1/B1PB1R2/5p1p/RnP2Kp1/p7/5N1Q 0.000119 21
-------R-p-b--P--------pN-------P-----qn-Kp-pBbP-p-k---pr-----Qn 7R/1p1b2P1/7p/N7/P5qn/1Kp1pBbP/1p1k3p/r5Qn 0.000398 21
--------bP--p-pn---pk-----p-----B---K-b-r-P---qP--p---Pnr-R---B- 8/bP2p1pn/3pk3/2p5/B3K1b1/r1P3qP/2p3Pn/r1R3B1 0.000116 21
----------p-p--b--n--k----Pp----P----BRPp---b--Qp-P-K--N----N-rq 8/2p1p2b/2n2k2/2Pp4/P4BRP/p3b2Q/p1P1K2N/4N1rq 0.000205 21
--r-----N-NBP-pn-----P-P--n----------KR-R-p-Q--p-Pp----k--qr---- 2r5/N1NBP1pn/5P1P/2n5/5KR1/R1p1Q2p/1Pp4k/2qr4 0.000422 21
----K---qPb------n----PQRp-------------nN--kppR-rBp---pp---B---- 4K3/qPb5/1n4PQ/Rp6/7n/N2kppR1/rBp3pp/3B4 0.000273 21
--B---------n---prPR-Pn-N--p----b-----QpB--kP-----qp-b--R----K-- 2B5/4n3/prPR1Pn1/N2p4/b5Qp/B2kP3/2qp1b2/R4K2 0.000249 21
-------Q-pr--p--kPb--B----P--P--P--N---bRn------pp--K-nP---r---- 7Q/1pr2p2/kPb2B2/2P2P2/P2N3b/Rn6/pp2K1nP/3r4 0.000262 21
---r---R-PP-bP-P-----RK-----P---p--k--np------NPpp-----p----B--Q 3r3R/1PP1bP1P/5RK1/4P3/p2k2np/6NP/pp5p/4B2Q 0.000134 21
---------rp-PPRp--PpK-------b--------PnN----P---p-P-k-nB--R-q--- 8/1rp1PPRp/2PpK3/4b3/5PnN/4P3/p1P1k1nB/2R1q3 0.000206 21
------r--bpp--PqB--P--RQNp--rp-------------k-nR-P-----Pp-K------ 6r1/1bpp2Pq/B2P2RQ/Np2rp2/8/3k1nR1/P5Pp/1K6 0.000107 21
----------KNnnbp--P-------PBp---R-----pPr---B--PN---k--P--Rq---- 8/2KNnnbp/2P5/2PBp3/R5pP/r3B2P/N3k2P/2Rq4 0.000143 21
---Q--b--n--NP----B-Kp--n-bp----R------PpP------P---k-Np------Rr 3Q2b1/1n2NP2/2B1Kp2/n1bp4/R6P/pP6/P3k1Np/6Rr 0.000241 21
---Nb----qN-Pp----------k-n-n---P--K-P--B-r-p-p-BPP----R--R----- 3Nb3/1qN1Pp2/8/k1n1n3/P2K1P2/B1r1p1p1/BPP4R/2R5 0.000196 21
---b---r-P-P--RqbP--kP-------N--P---KP--QNB--p--R-----p-----n--- 3b3r/1P1P2Rq/bP2kP2/5N2/P3KP2/QNB2p2/R5p1/4n3 0.000358 21
----K------N------br-qnBkPp-P---p--P--Brp---P---npQ--R---------- 4K3/3N4/2br1qnB/kPp1P3/p2P2Br/p3P3/npQ2R2/8 0.000308 21
----K-------R-b-PB------PR-p-p--N----nP-P----P-Bn-rk---p----qb-- 4K3/4R1b1/PB6/PR1p1p2/N4nP1/P4P1B/n1rk3p/4qb2 0.000252 21
-----r--ppnPP-qB-----R-N---pRb--N--K-pP-----Q---------pk----B--- 5r2/ppnPP1qB/5R1N/3pRb2/N2K1pP1/4Q3/6pk/4B3 0.000441 21
----KRN-p--p-R-----p--k-r--pP---N-----PbpbP---P--r-----pn------- 4KRN1/p2p1R2/3p2k1/r2pP3/N5Pb/pbP3P1/1r5p/n7 0.000160 21
--N----n-r--pRp--------p--PQ---------pPpN---B---PP--k--K--rnb--- 2N4n/1r2pRp1/7p/2PQ4/5pPp/N3B3/PP2k2K/2rnb3 0.000170 21
----------np-p-Rkn-p-K-B----QP-----R-PP------P-BP-q----bN----N-- 8/2np1p1R/kn1p1K1B/4QP2/3R1PP1/5P1B/P1q4b/N4N2 0.000358 21
----b----n--p---rB------pn-RP---p--N-PN------PPRB--k--pb-K------ 4b3/1n2p3/rB6/pn1RP3/p2N1PN1/5PPR/B2k2pb/1K6 0.000156 21
----K---p--B-p--b-----k----R----N----n-PPpq--PrPQ-p---rp----N--- 4K3/p2B1p2/b5k1/3R4/N4n1P/Ppq2PrP/Q1p3rp/4N3 0.000172 21
----------Nn-N-----r--pP-P------B--p---q-p-k-ppPQ------PbK---nR- 8/2Nn1N2/3r2pP/1P6/B2p3q/1p1k1ppP/Q6P/bK3nR1 0.000180 21
